id,sample,click,question,confidence,chosen_answer,confidence_recoded,n_clicks,actual_answer,grade,mode,type,is_attention,page,same
32,3,33,24,1,0,2,1,1,0,3,21,0,4,1
132,5,33,30,0,0,3,1,0,1,4,28,0,5,0
180,7,33,26,1,0,2,1,0,1,2,30,0,5,0
291,4,33,26,0,0,3,1,0,1,5,25,1,5,0
187,8,33,26,5,1,3,1,1,1,2,27,0,5,1
272,4,33,30,1,0,2,1,0,1,1,30,0,5,0
168,5,33,25,4,1,2,1,1,1,2,29,0,5,1
55,5,33,32,1,0,2,1,1,0,1,35,0,6,1
122,6,33,26,3,1,1,2,0,0,4,26,0,5,0
197,2,33,32,0,0,3,1,0,1,3,34,0,6,0
43,10,33,25,3,1,1,1,0,0,5,26,0,5,0
161,2,33,27,3,1,1,1,0,0,1,30,0,5,0
166,6,33,33,5,1,3,1,1,1,1,35,0,6,1
68,8,33,32,4,1,2,1,1,1,3,36,0,6,1
238,4,33,30,0,0,3,1,0,1,5,30,0,5,0
277,6,33,30,1,0,2,1,0,1,1,28,0,5,0
77,2,33,29,5,1,3,1,1,1,1,29,0,5,1
267,8,33,33,0,0,3,1,0,1,1,31,1,6,0
1142,9,33,30,0,0,3,1,0,1,4,25,1,5,0
167,8,33,29,0,0,3,2,0,1,3,25,1,5,0
247,9,33,30,1,0,2,1,0,1,5,25,1,5,0
281,6,33,29,4,1,2,2,1,1,5,29,0,5,1
1001,4,33,31,3,1,1,1,1,1,3,35,0,6,1
26,6,33,25,1,0,2,1,1,0,5,27,0,5,1
231,1,33,29,0,0,3,1,0,1,3,30,0,5,0
58,8,33,30,0,0,3,1,0,1,5,28,0,5,0
61,4,33,24,0,0,3,1,0,1,3,22,0,4,0
284,5,33,29,1,0,2,1,0,1,5,26,0,5,0
96,5,33,27,0,0,3,1,0,1,3,25,1,5,0
41,1,33,29,1,0,2,1,0,1,3,30,0,5,0
146,7,33,28,0,0,3,1,0,1,4,25,1,5,0
62,3,33,21,0,0,3,3,0,1,5,22,0,4,0
261,10,33,28,4,1,2,1,0,0,1,30,0,5,0
24,4,33,25,1,0,2,1,0,1,1,26,0,5,0
173,3,33,30,0,0,3,1,0,1,1,26,0,5,0
97,3,33,25,0,0,3,1,0,1,1,25,1,5,0
126,8,33,28,4,1,2,1,1,1,4,29,0,5,1
16,3,33,32,0,0,3,1,0,1,4,31,1,6,0
17,10,33,29,2,0,1,3,1,0,5,27,0,5,1
70,1,33,28,0,0,3,1,0,1,1,25,1,5,0
1143,8,33,22,5,1,3,1,1,1,4,24,0,4,1
42,3,33,36,0,0,3,1,0,1,5,32,0,6,0
1004,8,33,28,4,1,2,1,1,1,3,29,0,5,1
39,5,33,27,0,0,3,1,0,1,4,25,1,5,0
505,9,33,27,3,1,1,1,1,1,4,27,0,5,1
232,9,33,30,0,0,3,1,0,1,3,25,1,5,0
1020,3,33,33,5,1,3,1,1,1,4,33,0,6,1
200,6,33,23,2,0,1,1,1,0,3,21,0,4,1
35,4,33,25,1,0,2,1,0,1,3,26,0,5,0
228,2,33,23,0,0,3,1,0,1,2,22,0,4,0
287,10,34,28,1,0,2,1,0,1,5,30,0,5,0
6,4,34,33,5,1,3,1,1,1,1,33,0,6,1
502,6,34,33,1,0,2,1,1,0,4,35,0,6,1
262,1,34,29,0,0,3,1,0,1,5,30,0,5,0
47,3,34,31,0,0,3,1,1,0,2,35,0,6,1
242,2,34,31,3,1,1,1,1,1,5,33,0,6,1
29,1,34,33,5,1,3,1,1,1,5,36,0,6,1
208,9,34,22,4,1,2,2,1,1,3,24,0,4,1
80,10,34,32,1,0,2,1,0,1,2,32,0,6,0
1060,9,34,30,0,0,3,1,0,1,2,25,1,5,0
1141,7,34,34,0,0,3,1,0,1,4,31,1,6,0
226,10,34,32,0,0,3,1,0,1,5,32,0,6,0
21,3,34,32,0,0,3,1,0,1,2,31,1,6,0
258,1,34,25,5,1,3,1,1,1,1,29,0,5,1
98,2,34,33,0,0,3,1,0,1,4,31,1,6,0
239,6,34,28,0,0,3,1,0,1,2,25,1,5,0
5,10,34,32,0,0,3,1,0,1,3,32,0,6,0
288,8,34,30,0,0,3,1,0,1,2,28,0,5,0
203,9,34,25,0,0,3,1,0,1,5,30,0,5,0
30,2,34,28,1,0,2,1,0,1,1,28,0,5,0
154,5,34,31,1,0,2,1,0,1,4,32,0,6,0
268,9,34,33,5,1,3,1,1,1,1,35,0,6,1
83,8,34,28,4,1,2,2,1,1,2,29,0,5,1
235,7,34,27,4,1,2,3,1,1,3,27,0,5,1
44,1,34,31,5,1,3,1,1,1,2,33,0,6,1
100,10,34,18,0,0,3,1,0,1,4,13,1,3,0
34,5,34,28,3,1,1,1,1,1,2,27,0,5,1
112,2,34,33,1,0,2,1,0,1,2,31,1,6,0
1050,8,34,31,4,1,2,1,1,1,4,33,0,6,1
1010,1,34,32,4,1,2,1,1,1,5,35,0,6,1
152,5,34,29,2,0,1,1,0,1,5,26,0,5,0
88,4,34,32,4,1,2,1,1,1,2,36,0,6,1
195,2,34,20,4,1,2,2,1,1,2,21,0,4,1
13,4,34,31,3,1,1,1,1,1,3,35,0,6,1
32,3,34,25,0,0,3,1,0,1,3,25,1,5,0
132,5,34,31,0,0,3,1,0,1,4,32,0,6,0
255,5,34,26,0,0,3,2,0,1,1,30,0,5,0
180,7,34,27,4,1,2,1,1,1,2,27,0,5,1
291,4,34,25,2,0,1,1,0,1,5,26,0,5,0
187,8,34,27,1,0,2,1,0,1,2,26,0,5,0
272,4,34,31,1,0,2,1,1,0,1,35,0,6,1
168,5,34,27,0,0,3,1,0,1,2,25,1,5,0
78,1,34,21,4,1,2,2,1,1,4,24,0,4,1
55,5,34,33,0,0,3,1,0,1,1,31,1,6,0
133,9,34,29,0,0,3,1,0,1,1,28,0,5,0
122,6,34,25,1,0,2,1,1,0,4,27,0,5,1
197,2,34,33,1,0,2,1,0,1,3,31,1,6,0
43,10,34,26,0,0,3,1,0,1,5,25,1,5,0
161,2,34,28,2,0,1,1,0,1,1,28,0,5,0
166,6,34,34,5,1,3,1,1,1,1,33,0,6,1
68,8,34,33,0,0,3,1,0,1,3,31,1,6,0
277,6,34,31,3,1,1,1,1,1,1,36,0,6,1
225,7,34,25,4,1,2,2,0,0,3,26,0,5,0
77,2,34,30,5,1,3,1,1,1,1,27,0,5,1
267,8,34,34,5,1,3,1,1,1,1,35,0,6,1
1142,9,34,31,4,1,2,1,1,1,4,33,0,6,1
167,8,34,30,1,0,2,1,0,1,3,28,0,5,0
247,9,34,25,3,1,1,2,0,0,5,30,0,5,0
281,6,34,30,2,0,1,1,0,1,5,28,0,5,0
1001,4,34,32,5,1,3,1,1,1,3,36,0,6,1
26,6,34,26,4,1,2,1,0,0,5,26,0,5,0
231,1,34,30,0,0,3,1,1,0,3,27,0,5,1
58,8,34,31,2,0,1,1,1,0,5,33,0,6,1
61,4,34,25,0,0,3,1,0,1,3,26,0,5,0
284,5,34,30,1,0,2,1,0,1,5,28,0,5,0
96,5,34,28,5,1,3,1,1,1,3,27,0,5,1
41,1,34,27,0,0,3,1,0,1,3,28,0,5,0
143,7,34,25,1,0,2,2,0,1,2,26,0,5,0
146,7,34,29,1,0,2,1,0,1,4,28,0,5,0
62,3,34,23,0,0,3,1,0,1,5,19,1,4,0
261,10,34,29,5,1,3,1,1,1,1,27,0,5,1
24,4,34,27,5,1,3,1,1,1,1,29,0,5,1
173,3,34,26,2,0,1,2,0,1,1,30,0,5,0
126,8,34,36,1,0,2,1,0,1,4,32,0,6,0
16,3,34,33,3,1,1,1,1,1,4,33,0,6,1
17,10,34,30,1,0,2,1,0,1,5,28,0,5,0
70,1,34,29,1,0,2,1,0,1,1,30,0,5,0
1143,8,34,23,1,0,2,1,0,1,4,20,0,4,0
42,3,34,33,5,1,3,1,1,1,5,33,0,6,1
1004,8,34,29,0,0,3,1,0,1,3,25,1,5,0
271,10,34,28,2,0,1,2,0,1,1,30,0,5,0
39,5,34,28,1,0,2,1,1,0,4,27,0,5,1
505,9,34,28,3,1,1,1,0,0,4,26,0,5,0
157,4,34,9,0,0,3,4,1,0,4,10,0,2,1
232,9,34,31,5,1,3,1,1,1,3,33,0,6,1
1020,3,34,34,0,0,3,1,0,1,4,34,0,6,0
200,6,34,24,4,1,2,1,1,1,3,24,0,4,1
131,8,34,28,3,1,1,2,1,1,3,29,0,5,1
278,7,34,30,4,1,2,2,1,1,3,29,0,5,1
35,4,34,26,0,0,3,1,0,1,3,25,1,5,0
228,2,34,24,4,1,2,1,1,1,2,24,0,4,1
287,10,35,29,1,0,2,1,1,0,5,27,0,5,1
6,4,35,34,0,0,3,1,0,1,1,32,0,6,0
9,9,35,27,1,0,2,2,1,0,2,27,0,5,1
502,6,35,34,4,1,2,1,1,1,4,33,0,6,1
262,1,35,30,1,0,2,1,1,0,5,27,0,5,1
190,2,35,28,4,1,2,2,0,0,3,28,0,5,0
47,3,35,32,0,0,3,1,0,1,2,31,1,6,0
242,2,35,32,1,0,2,1,0,1,5,34,0,6,0
29,1,35,34,0,0,3,1,0,1,5,32,0,6,0
80,10,35,33,0,0,3,1,0,1,2,31,1,6,0
1141,7,35,35,5,1,3,1,1,1,4,33,0,6,1
226,10,35,33,0,0,3,1,0,1,5,31,1,6,0
21,3,35,33,5,1,3,1,1,1,2,33,0,6,1
98,2,35,34,0,0,3,1,0,1,4,32,0,6,0
5,10,35,33,0,0,3,1,0,1,3,31,1,6,0
288,8,35,31,5,1,3,1,1,1,2,33,0,6,1
203,9,35,26,3,1,1,1,1,1,5,29,0,5,1
30,2,35,29,5,1,3,1,1,1,1,29,0,5,1
154,5,35,32,1,0,2,1,1,0,4,35,0,6,1
268,9,35,34,0,0,3,1,0,1,1,31,1,6,0
83,8,35,29,0,0,3,1,0,1,2,25,1,5,0
19,7,35,27,5,1,3,4,1,1,1,27,0,5,1
1030,4,35,32,4,1,2,2,1,1,4,36,0,6,1
235,7,35,28,0,0,3,1,0,1,3,25,1,5,0
44,1,35,32,0,0,3,1,1,0,2,35,0,6,1
100,10,35,19,5,1,3,1,1,1,4,23,0,4,1
34,5,35,29,2,0,1,1,0,1,2,26,0,5,0
112,2,35,34,1,0,2,1,0,1,2,32,0,6,0
1050,8,35,32,4,1,2,1,1,1,4,36,0,6,1
1010,1,35,33,3,1,1,1,1,1,5,36,0,6,1
152,5,35,30,2,0,1,1,0,1,5,28,0,5,0
85,1,35,27,0,0,3,2,0,1,4,28,0,5,0
88,4,35,33,4,1,2,1,1,1,2,33,0,6,1
195,2,35,21,0,0,3,1,0,1,2,19,1,4,0
13,4,35,32,2,0,1,1,1,0,3,36,0,6,1
32,3,35,26,2,0,1,1,0,1,3,30,0,5,0
132,5,35,32,1,0,2,1,1,0,4,35,0,6,1
255,5,35,27,0,0,3,1,0,1,1,25,1,5,0
180,7,35,28,0,0,3,1,0,1,2,25,1,5,0
291,4,35,27,5,1,3,1,1,1,5,29,0,5,1
187,8,35,28,5,1,3,1,1,1,2,29,0,5,1
272,4,35,32,4,1,2,1,1,1,1,36,0,6,1
168,5,35,26,1,0,2,1,0,1,2,30,0,5,0
55,5,35,34,5,1,3,1,1,1,1,36,0,6,1
133,9,35,30,0,0,3,1,0,1,1,25,1,5,0
122,6,35,36,0,0,3,1,0,1,4,32,0,6,0
197,2,35,34,1,0,2,1,0,1,3,32,0,6,0
43,10,35,27,4,1,2,1,1,1,5,29,0,5,1
161,2,35,29,1,0,2,1,1,0,1,29,0,5,1
166,6,35,35,0,0,3,1,0,1,1,34,0,6,0
68,8,35,34,2,0,1,1,1,0,3,35,0,6,1
238,4,35,31,0,0,3,2,1,0,5,35,0,6,1
277,6,35,32,1,0,2,1,0,1,1,31,1,6,0
225,7,35,26,4,1,2,1,0,0,3,30,0,5,0
77,2,35,31,4,1,2,1,1,1,1,33,0,6,1
267,8,35,35,0,0,3,1,0,1,1,34,0,6,0
1142,9,35,32,0,0,3,1,0,1,4,34,0,6,0
167,8,35,31,4,1,2,1,1,1,3,33,0,6,1
281,6,35,31,2,0,1,1,1,0,5,36,0,6,1
1001,4,35,33,5,1,3,1,1,1,3,33,0,6,1
26,6,35,27,0,0,3,1,0,1,5,30,0,5,0
58,8,35,32,5,1,3,1,1,1,5,36,0,6,1
61,4,35,26,0,0,3,1,0,1,3,25,1,5,0
284,5,35,34,4,1,2,1,1,1,5,36,0,6,1
96,5,35,29,0,0,3,1,0,1,3,26,0,5,0
41,1,35,31,5,1,3,1,1,1,3,33,0,6,1
146,7,35,30,5,1,3,1,1,1,4,29,0,5,1
261,10,35,30,0,0,3,1,0,1,1,28,0,5,0
24,4,35,28,0,0,3,1,0,1,1,28,0,5,0
173,3,35,32,0,0,3,1,0,1,1,31,1,6,0
126,8,35,33,0,0,3,1,0,1,4,31,1,6,0
16,3,35,34,1,0,2,1,0,1,4,34,0,6,0
17,10,35,31,2,0,1,1,0,1,5,34,0,6,0
70,1,35,30,5,1,3,1,1,1,1,27,0,5,1
1143,8,35,24,4,1,2,1,1,1,4,23,0,4,1
42,3,35,34,1,0,2,1,0,1,5,34,0,6,0
1004,8,35,30,1,0,2,1,0,1,3,28,0,5,0
271,10,35,29,4,1,2,1,1,1,1,27,0,5,1
39,5,35,29,1,0,2,1,0,1,4,26,0,5,0
505,9,35,29,2,0,1,1,0,1,4,28,0,5,0
157,4,35,18,3,1,1,1,0,0,4,18,0,3,0
232,9,35,32,0,0,3,1,0,1,3,34,0,6,0
1020,3,35,35,5,1,3,1,1,1,4,36,0,6,1
131,8,35,29,0,0,3,1,0,1,3,25,1,5,0
278,7,35,31,5,1,3,1,1,1,3,36,0,6,1
287,10,36,33,0,0,3,1,0,1,5,31,1,6,0
6,4,36,36,0,0,3,1,0,1,1,31,1,6,0
9,9,36,28,1,0,2,1,0,1,2,26,0,5,0
502,6,36,35,0,0,3,1,0,1,4,34,0,6,0
262,1,36,31,5,1,3,1,1,1,5,33,0,6,1
190,2,36,29,4,1,2,1,1,1,3,29,0,5,1
47,3,36,33,5,1,3,1,1,1,2,33,0,6,1
242,2,36,33,1,0,2,1,0,1,5,31,1,6,0
280,9,36,27,2,0,1,3,1,0,2,27,0,5,1
29,1,36,35,0,0,3,1,0,1,5,31,1,6,0
208,9,36,25,5,1,3,2,0,0,3,30,0,5,0
80,10,36,34,4,1,2,1,1,1,2,35,0,6,1
1060,9,36,27,2,0,1,4,1,0,2,27,0,5,1
1141,7,36,36,0,0,3,1,1,0,4,35,0,6,1
27,6,36,30,0,0,3,3,0,1,2,28,0,5,0
226,10,36,34,2,0,1,1,1,0,5,35,0,6,1
98,2,36,35,5,1,3,1,1,1,4,36,0,6,1
239,6,36,29,5,1,3,2,1,1,2,29,0,5,1
5,10,36,34,3,1,1,1,1,1,3,35,0,6,1
288,8,36,32,5,1,3,1,1,1,2,36,0,6,1
30,2,36,30,5,1,3,1,1,1,1,27,0,5,1
154,5,36,33,0,0,3,1,0,1,4,31,1,6,0
268,9,36,35,4,1,2,1,1,1,1,36,0,6,1
83,8,36,30,1,0,2,1,0,1,2,28,0,5,0
19,7,36,28,0,0,3,1,0,1,1,25,1,5,0
235,7,36,29,0,0,3,1,0,1,3,28,0,5,0
44,1,36,33,5,1,3,1,1,1,2,36,0,6,1
100,10,36,20,0,0,3,1,0,1,4,19,1,4,0
34,5,36,30,1,0,2,1,0,1,2,28,0,5,0
112,2,36,35,4,1,2,1,1,1,2,36,0,6,1
1050,8,36,33,0,0,3,1,0,1,4,31,1,6,0
1010,1,36,34,0,0,3,1,0,1,5,32,0,6,0
152,5,36,31,1,0,2,1,0,1,5,32,0,6,0
85,1,36,28,0,0,3,1,0,1,4,25,1,5,0
13,4,36,33,2,0,1,1,1,0,3,33,0,6,1
198,4,36,32,5,1,3,2,1,1,5,36,0,6,1
32,3,36,27,3,1,1,1,1,1,3,27,0,5,1
132,5,36,33,0,0,3,1,0,1,4,31,1,6,0
255,5,36,28,4,1,2,1,1,1,1,27,0,5,1
180,7,36,29,0,0,3,1,0,1,2,28,0,5,0
291,4,36,29,3,1,1,2,1,1,5,27,0,5,1
187,8,36,29,0,0,3,1,0,1,2,25,1,5,0
272,4,36,33,3,1,1,1,1,1,1,33,0,6,1
78,1,36,22,3,1,1,2,1,1,4,23,0,4,1
55,5,36,35,5,1,3,1,1,1,1,33,0,6,1
122,6,36,35,0,0,3,1,0,1,4,34,0,6,0
197,2,36,35,5,1,3,1,1,1,3,36,0,6,1
43,10,36,28,2,0,1,1,0,1,5,30,0,5,0
161,2,36,30,4,1,2,1,1,1,1,27,0,5,1
37,7,36,28,0,0,3,1,0,1,3,25,1,5,0
166,6,36,36,0,0,3,1,0,1,1,32,0,6,0
238,4,36,32,0,0,3,1,1,0,5,36,0,6,1
277,6,36,33,1,0,2,1,1,0,1,35,0,6,1
225,7,36,27,4,1,2,1,1,1,3,27,0,5,1
77,2,36,32,0,0,3,1,0,1,1,34,0,6,0
267,8,36,36,0,0,3,1,0,1,1,32,0,6,0
1142,9,36,33,0,0,3,1,1,0,4,35,0,6,1
281,6,36,32,0,0,3,1,0,1,5,31,1,6,0
1001,4,36,34,0,0,3,1,0,1,3,32,0,6,0
26,6,36,28,0,0,3,1,0,1,5,25,1,5,0
231,1,36,26,4,1,2,4,0,0,3,26,0,5,0
58,8,36,33,0,0,3,1,0,1,5,31,1,6,0
61,4,36,27,5,1,3,1,1,1,3,29,0,5,1
284,5,36,31,1,0,2,1,0,1,5,32,0,6,0
96,5,36,30,0,0,3,1,0,1,3,28,0,5,0
41,1,36,34,0,0,3,1,0,1,3,32,0,6,0
143,7,36,26,3,1,1,2,0,0,2,30,0,5,0
62,3,36,22,0,0,3,3,0,1,5,20,0,4,0
261,10,36,31,0,0,3,1,0,1,1,34,0,6,0
24,4,36,29,5,1,3,1,1,1,1,27,0,5,1
173,3,36,33,5,1,3,1,1,1,1,33,0,6,1
97,3,36,26,1,0,2,3,0,1,1,30,0,5,0
126,8,36,35,1,0,2,1,0,1,4,34,0,6,0
16,3,36,35,3,1,1,1,1,1,4,36,0,6,1
17,10,36,32,1,0,2,1,0,1,5,32,0,6,0
70,1,36,31,5,1,3,1,1,1,1,33,0,6,1
1143,8,36,20,0,0,3,1,0,1,4,22,0,4,0
42,3,36,35,4,1,2,1,1,1,5,36,0,6,1
1004,8,36,31,4,1,2,1,1,1,3,33,0,6,1
271,10,36,30,0,0,3,1,0,1,1,28,0,5,0
39,5,36,30,0,0,3,1,0,1,4,28,0,5,0
505,9,36,30,2,0,1,1,0,1,4,25,1,5,0
1020,3,36,36,0,0,3,1,0,1,4,32,0,6,0
200,6,36,26,4,1,2,2,0,0,3,26,0,5,0
131,8,36,30,0,0,3,1,0,1,3,28,0,5,0
278,7,36,32,0,0,3,1,0,1,3,32,0,6,0
35,4,36,27,4,1,2,2,1,1,3,29,0,5,1
287,10,37,31,0,0,3,1,0,1,5,34,0,6,0
9,9,37,29,1,0,2,1,0,1,2,28,0,5,0
502,6,37,36,1,0,2,1,0,1,4,32,0,6,0
262,1,37,32,1,0,2,1,1,0,5,35,0,6,1
190,2,37,30,5,1,3,1,1,1,3,27,0,5,1
47,3,37,34,1,0,2,1,0,1,2,34,0,6,0
242,2,37,34,1,0,2,1,0,1,5,32,0,6,0
280,9,37,28,2,0,1,1,0,1,2,26,0,5,0
208,9,37,26,4,1,2,1,1,1,3,29,0,5,1
137,9,37,28,4,1,2,4,0,0,4,26,0,5,0
80,10,37,35,5,1,3,1,1,1,2,36,0,6,1
1060,9,37,31,5,1,3,1,1,1,2,33,0,6,1
27,6,37,31,5,1,3,1,1,1,2,36,0,6,1
226,10,37,35,4,1,2,1,1,1,5,36,0,6,1
21,3,37,34,0,0,3,2,0,1,2,34,0,6,0
258,1,37,26,4,1,2,3,0,0,1,26,0,5,0
98,2,37,36,0,0,3,1,1,0,4,35,0,6,1
239,6,37,30,1,0,2,1,0,1,2,28,0,5,0
5,10,37,35,3,1,1,1,1,1,3,36,0,6,1
288,8,37,33,0,0,3,1,0,1,2,31,1,6,0
203,9,37,27,1,0,2,2,1,0,5,27,0,5,1
154,5,37,34,3,1,1,1,1,1,4,36,0,6,1
268,9,37,36,0,0,3,1,0,1,1,32,0,6,0
83,8,37,31,3,1,1,1,1,1,2,33,0,6,1
1030,4,37,33,3,1,1,2,1,1,4,33,0,6,1
235,7,37,30,5,1,3,1,1,1,3,29,0,5,1
44,1,37,34,0,0,3,1,0,1,2,32,0,6,0
34,5,37,31,1,0,2,1,0,1,2,32,0,6,0
112,2,37,36,1,0,2,1,1,0,2,35,0,6,1
1050,8,37,35,0,0,3,1,0,1,4,34,0,6,0
1010,1,37,35,0,0,3,1,0,1,5,31,1,6,0
85,1,37,29,0,0,3,1,0,1,4,30,0,5,0
88,4,37,34,0,0,3,2,0,1,2,32,0,6,0
13,4,37,34,0,0,3,1,0,1,3,32,0,6,0
198,4,37,33,5,1,3,1,1,1,5,33,0,6,1
32,3,37,28,1,0,2,1,0,1,3,28,0,5,0
132,5,37,34,5,1,3,1,1,1,4,36,0,6,1
255,5,37,29,0,0,3,1,0,1,1,26,0,5,0
291,4,37,32,1,0,2,1,1,0,5,36,0,6,1
187,8,37,30,0,0,3,1,0,1,2,28,0,5,0
272,4,37,34,0,0,3,1,0,1,1,32,0,6,0
55,5,37,36,0,0,3,1,0,1,1,34,0,6,0
133,9,37,28,1,0,2,3,0,1,1,26,0,5,0
197,2,37,36,1,0,2,1,1,0,3,35,0,6,1
43,10,37,29,2,0,1,1,1,0,5,27,0,5,1
161,2,37,31,4,1,2,1,1,1,1,33,0,6,1
37,7,37,29,0,0,3,1,0,1,3,28,0,5,0
68,8,37,35,0,0,3,2,0,1,3,34,0,6,0
238,4,37,33,4,1,2,1,1,1,5,33,0,6,1
277,6,37,34,1,0,2,1,1,0,1,33,0,6,1
77,2,37,33,0,0,3,1,0,1,1,31,1,6,0
1142,9,37,34,0,0,3,1,0,1,4,31,1,6,0
167,8,37,32,5,1,3,2,1,1,3,36,0,6,1
247,9,37,31,3,1,1,3,1,1,5,33,0,6,1
1001,4,37,35,0,0,3,1,0,1,3,34,0,6,0
26,6,37,29,4,1,2,1,1,1,5,29,0,5,1
58,8,37,34,0,0,3,1,1,0,5,35,0,6,1
61,4,37,28,0,0,3,1,0,1,3,28,0,5,0
284,5,37,32,1,0,2,1,1,0,5,35,0,6,1
96,5,37,26,0,0,3,2,0,1,3,30,0,5,0
41,1,37,32,0,0,3,1,1,0,3,35,0,6,1
143,7,37,27,5,1,3,1,1,1,2,27,0,5,1
146,7,37,31,5,1,3,2,1,1,4,36,0,6,1
62,3,37,24,1,0,2,1,1,0,5,21,0,4,1
261,10,37,32,0,0,3,1,0,1,1,32,0,6,0
24,4,37,30,3,1,1,1,0,0,1,30,0,5,0
173,3,37,34,0,0,3,1,0,1,1,34,0,6,0
97,3,37,27,5,1,3,1,1,1,1,27,0,5,1
126,8,37,34,1,0,2,1,1,0,4,35,0,6,1
16,3,37,36,1,0,2,1,0,1,4,32,0,6,0
17,10,37,33,0,0,3,1,0,1,5,31,1,6,0
70,1,37,32,1,0,2,1,1,0,1,35,0,6,1
1143,8,37,25,0,0,3,1,0,1,4,30,0,5,0
1004,8,37,32,5,1,3,1,1,1,3,36,0,6,1
271,10,37,31,0,0,3,1,0,1,1,34,0,6,0
39,5,37,31,0,0,3,1,0,1,4,32,0,6,0
505,9,37,31,3,1,1,1,1,1,4,33,0,6,1
232,9,37,33,0,0,3,2,1,0,3,35,0,6,1
200,6,37,25,4,1,2,1,1,1,3,27,0,5,1
131,8,37,31,3,1,1,1,1,1,3,33,0,6,1
278,7,37,33,0,0,3,1,0,1,3,34,0,6,0
35,4,37,28,1,0,2,1,0,1,3,28,0,5,0
228,2,37,25,1,0,2,3,0,1,2,26,0,5,0
287,10,38,32,0,0,3,1,0,1,5,32,0,6,0
9,9,38,30,0,0,3,1,0,1,2,25,1,5,0
262,1,38,33,4,1,2,1,1,1,5,36,0,6,1
190,2,38,31,4,1,2,1,1,1,3,33,0,6,1
47,3,38,35,5,1,3,1,1,1,2,36,0,6,1
242,2,38,35,4,1,2,1,1,1,5,36,0,6,1
280,9,38,29,0,0,3,1,0,1,2,28,0,5,0
29,1,38,36,0,0,3,2,0,1,5,34,0,6,0
208,9,38,27,3,1,1,1,1,1,3,27,0,5,1
80,10,38,36,5,1,3,1,1,1,2,33,0,6,1
1060,9,38,32,0,0,3,1,0,1,2,34,0,6,0
27,6,38,32,0,0,3,1,0,1,2,31,1,6,0
226,10,38,36,3,1,1,1,1,1,5,33,0,6,1
21,3,38,35,5,1,3,1,1,1,2,36,0,6,1
258,1,38,27,1,0,2,1,0,1,1,28,0,5,0
239,6,38,31,4,1,2,1,1,1,2,36,0,6,1
203,9,38,28,0,0,3,1,0,1,5,26,0,5,0
83,8,38,32,4,1,2,1,1,1,2,36,0,6,1
19,7,38,29,0,0,3,2,0,1,1,28,0,5,0
1030,4,38,35,0,0,3,1,0,1,4,34,0,6,0
235,7,38,31,5,1,3,1,1,1,3,36,0,6,1
44,1,38,35,0,0,3,1,0,1,2,31,1,6,0
100,10,38,21,0,0,3,2,0,1,4,20,0,4,0
34,5,38,32,2,0,1,1,1,0,2,35,0,6,1
1050,8,38,34,0,0,3,1,1,0,4,35,0,6,1
1010,1,38,36,1,0,2,1,0,1,5,34,0,6,0
152,5,38,32,1,0,2,2,1,0,5,35,0,6,1
85,1,38,30,2,0,1,1,1,0,4,27,0,5,1
88,4,38,35,1,0,2,1,0,1,2,34,0,6,0
13,4,38,35,1,0,2,1,0,1,3,34,0,6,0
198,4,38,34,0,0,3,1,0,1,5,32,0,6,0
32,3,38,29,5,1,3,1,1,1,3,29,0,5,1
132,5,38,35,4,1,2,1,1,1,4,33,0,6,1
255,5,38,30,0,0,3,1,0,1,1,28,0,5,0
180,7,38,30,5,1,3,2,1,1,2,29,0,5,1
291,4,38,36,0,0,3,1,0,1,5,31,1,6,0
187,8,38,31,4,1,2,1,1,1,2,33,0,6,1
272,4,38,36,0,0,3,1,0,1,1,31,1,6,0
133,9,38,27,1,0,2,2,1,0,1,27,0,5,1
122,6,38,34,5,1,3,2,1,1,4,33,0,6,1
43,10,38,30,1,0,2,1,0,1,5,28,0,5,0
37,7,38,30,4,1,2,4,1,1,3,29,0,5,1
68,8,38,36,0,0,3,1,0,1,3,32,0,6,0
238,4,38,34,0,0,3,1,0,1,5,32,0,6,0
277,6,38,35,3,1,1,1,0,0,1,34,0,6,0
225,7,38,28,0,0,3,2,0,1,3,25,1,5,0
77,2,38,34,0,0,3,1,0,1,1,32,0,6,0
1142,9,38,35,5,1,3,1,1,1,4,36,0,6,1
167,8,38,33,0,0,3,1,0,1,3,31,1,6,0
247,9,38,32,1,0,2,1,0,1,5,34,0,6,0
1001,4,38,36,0,0,3,1,0,1,3,31,1,6,0
26,6,38,30,1,0,2,1,0,1,5,28,0,5,0
231,1,38,31,5,1,3,2,1,1,3,33,0,6,1
58,8,38,35,0,0,3,1,0,1,5,34,0,6,0
61,4,38,29,1,0,2,1,1,0,3,27,0,5,1
284,5,38,35,4,1,2,1,1,1,5,33,0,6,1
96,5,38,33,0,0,3,1,0,1,3,31,1,6,0
41,1,38,33,5,1,3,1,1,1,3,36,0,6,1
143,7,38,28,0,0,3,1,0,1,2,25,1,5,0
146,7,38,32,1,0,2,1,0,1,4,32,0,6,0
62,3,38,25,0,0,3,1,0,1,5,25,1,5,0
261,10,38,33,0,0,3,1,0,1,1,31,1,6,0
24,4,38,26,0,0,3,1,0,1,1,25,1,5,0
173,3,38,35,5,1,3,1,1,1,1,36,0,6,1
126,8,38,32,4,1,2,1,1,1,4,36,0,6,1
17,10,38,34,3,1,1,1,1,1,5,35,0,6,1
70,1,38,33,5,1,3,1,1,1,1,36,0,6,1
